Geo,Year,UrbanArea,TownArea,RuralArea
515500210103,2045,337.83,0,0
511539010161,2024,338.13,0,0
511539010161,2045,338.13,0,0
510594401001,2024,338.17,0,0
510594401001,2045,338.17,0,0
517700006022,2024,338.4,0,0
517700006022,2045,338.4,0,0
515500215031,2024,338.93,0,0
515500215031,2045,338.93,0,0
516800017001,2024,339.04,0,0
516800017001,2045,339.04,0,0
510479302032,2024,0,339.11,0
510479302032,2045,0,339.11,0
510872004071,2024,339.3,0,0
510872004071,2045,339.3,0,0
511790102062,2024,0,339.34,0
511790102062,2045,0,339.34,0
510411006001,2024,339.37,0,0
510411006001,2045,339.37,0,0
511539013032,2024,339.9,0,0
511539013032,2045,339.9,0,0
511210210003,2024,340.14,0,0
511210210003,2045,340.14,0,0
510890102003,2024,340.36,0,0
510890102003,2045,340.36,0,0
510872001092,2024,340.51,0,0
510872001092,2045,340.51,0,0
516800007003,2024,340.98,0,0
516800007003,2045,340.98,0,0
518100454312,2024,341.04,0,0
518100454312,2045,341.04,0,0
511076105072,2024,341.08,0,0
511076105072,2045,341.08,0,0
510310203002,2024,341.17,0,0
510310203002,2045,341.17,0,0
517700025022,2024,341.23,0,0
517700025022,2045,341.23,0,0
511539010132,2024,341.31,0,0
511539010132,2045,341.31,0,0
510030113022,2024,341.35,0,0
510030113022,2045,341.35,0,0
510411009343,2024,341.4,0,0
510411009343,2045,341.4,0,0
510411008051,2024,341.59,0,0
510411008051,2045,341.59,0,0
518100456011,2024,341.92,0,0
518100456011,2045,341.92,0,0
518100458032,2024,341.95,0,0
518100458032,2045,341.95,0,0
517402131042,2024,342.74,0,0
517402131042,2045,342.74,0,0
516200902002,2024,0,171.39,171.39
516200902002,2045,0,171.39,171.39
511539014033,2024,342.8,0,0
511539014033,2045,342.8,0,0
510872014062,2024,343.28,0,0
510872014062,2045,343.28,0,0
510411002092,2024,343.44,0,0
510411002092,2045,343.44,0,0
518200035001,2024,343.88,0,0
518200035001,2045,343.88,0,0
517600709011,2024,343.89,0,0
517600709011,2045,343.89,0,0
510594403002,2024,343.9,0,0
510594403002,2045,343.9,0,0
517700030003,2024,344.47,0,0
517700030003,2045,344.47,0,0
510872001351,2024,344.63,0,0
510872001351,2045,344.63,0,0
511610307023,2024,345.06,0,0
511610307023,2045,345.06,0,0
510411001062,2024,345.24,0,0
510411001062,2045,345.24,0,0
511610311022,2024,345.52,0,0
511610311022,2045,345.52,0,0
515900003003,2024,345.83,0,0
515900003003,2045,345.83,0,0
511539012263,2024,345.92,0,0
511539012263,2045,345.92,0,0
516708206003,2024,346.73,0,0
516708206003,2045,346.73,0,0
510872010022,2024,346.83,0,0
510872010022,2045,346.83,0,0
517000314001,2024,347.26,0,0
517000314001,2045,347.26,0,0
510594713041,2024,347.29,0,0
510594713041,2045,347.29,0,0
516800004002,2024,347.57,0,0
516800004002,2045,347.57,0,0
517353402002,2024,347.8,0,0
517353402002,2045,347.8,0,0
510872003032,2024,347.89,0,0
510872003032,2045,347.89,0,0
510690508062,2024,348.15,0,0
510690508062,2045,348.15,0,0
517000319011,2024,348.27,0,0
517000319011,2045,348.27,0,0
518100462062,2024,348.31,0,0
518100462062,2045,348.31,0,0
510872001533,2024,348.53,0,0
510872001533,2045,348.53,0,0
517700004002,2024,348.58,0,0
517700004002,2045,348.58,0,0
517000321233,2024,348.98,0,0
517000321233,2045,348.98,0,0
518100460024,2024,349.12,0,0
518100460024,2045,349.12,0,0
511539010103,2024,349.25,0,0
511539010103,2045,349.25,0,0
510950801032,2024,349.46,0,0
510950801032,2045,349.46,0,0
510594405013,2024,349.56,0,0
510594405013,2045,349.56,0,0
511076117012,2024,349.79,0,0
511076117012,2045,349.79,0,0
515500208041,2024,349.83,0,0
515500208041,2045,349.83,0,0
511870204003,2024,350.58,0,0
511870204003,2045,350.58,0,0
511210202021,2024,350.74,0,0
511210202021,2045,350.74,0,0
510411009293,2024,350.8,0,0
510411009293,2045,350.8,0,0
518400003022,2024,0,351.84,0
518400003022,2045,0,351.84,0
510872001242,2024,352.88,0,0
510872001242,2045,352.88,0,0
510594160002,2024,353.22,0,0
510594160002,2045,353.22,0,0
510872004133,2024,353.34,0,0
510872004133,2045,353.34,0,0
517000312002,2024,353.6,0,0
517000312002,2045,353.6,0,0
511539015054,2024,0,353.69,0
511539015054,2045,0,353.69,0
517100069013,2024,353.83,0,0
517100069013,2045,353.83,0,0
510872017012,2024,0,353.96,0
510872017012,2045,0,353.96,0
510411005101,2024,354.3,0,0
510411005101,2045,354.3,0,0
510853210011,2024,354.48,0,0
510853210011,2045,354.48,0,0
516800008021,2024,354.85,0,0
516800008021,2045,354.85,0,0
517308110003,2024,355.14,0,0
517308110003,2045,355.14,0,0
511790101054,2024,355.64,0,0
511790101054,2045,355.64,0,0
517100055001,2024,356.19,0,0
517100055001,2045,356.19,0,0
515500210121,2024,356.26,0,0
515500210121,2045,356.26,0,0
517000321261,2024,356.52,0,0
517000321261,2045,356.52,0,0
511076110141,2024,356.57,0,0
511076110141,2045,356.57,0,0
510872012053,2024,356.73,0,0
510872012053,2045,356.73,0,0
510594213002,2024,356.77,0,0
510594213002,2045,356.77,0,0
510872001093,2024,356.95,0,0
510872001093,2045,356.95,0,0
517700025012,2024,357.34,0,0
517700025012,2045,357.34,0,0
518100426001,2024,357.43,0,0
518100426001,2045,357.43,0,0
510411008161,2024,358.31,0,0
510411008161,2045,358.31,0,0
517600610023,2024,358.64,0,0
517600610023,2045,358.64,0,0
510594709001,2024,359.13,0,0
510594709001,2045,359.13,0,0
511076106041,2024,359.45,0,0
511076106041,2045,359.45,0,0
511990502033,2024,359.46,0,0
511990502033,2045,359.46,0,0
511838702021,2024,0,179.75,179.75
511838702021,2045,0,179.75,179.75
510872008054,2024,359.53,0,0
510872008054,2045,359.53,0,0
517700006012,2024,359.73,0,0
517700006012,2045,359.73,0,0
517700029001,2024,360.1,0,0
517700029001,2045,360.1,0,0
511990502031,2024,360.46,0,0
511990502031,2045,360.46,0,0
510594805041,2024,360.52,0,0
510594805041,2045,360.52,0,0
510872003031,2024,360.9,0,0
510872003031,2045,360.9,0,0
511076118042,2024,361.13,0,0
511076118042,2045,361.13,0,0
511539014152,2024,361.15,0,0
511539014152,2045,361.15,0,0
515708301002,2024,361.4,0,0
515708301002,2045,361.4,0,0
510479303002,2024,0,361.54,0
510479303002,2045,0,361.54,0
511539019004,2024,361.69,0,0
511539019004,2045,361.69,0,0
510853208041,2024,0,361.73,0
510853208041,2045,0,361.73,0
517402123001,2024,361.87,0,0
517402123001,2045,361.87,0,0
517700030001,2024,362.09,0,0
517700030001,2045,362.09,0,0
510594704001,2024,362.43,0,0
510594704001,2045,362.43,0,0
511539010091,2024,362.46,0,0
511539010091,2045,362.46,0,0
518100462161,2024,362.62,0,0
518100462161,2045,362.62,0,0
511076112061,2024,362.67,0,0
511076112061,2045,362.67,0,0
510594308012,2024,363.08,0,0
510594308012,2045,363.08,0,0
518303701004,2024,0,363.49,0
518303701004,2045,0,363.49,0
510594705002,2024,363.79,0,0
510594705002,2045,363.79,0,0
510594405011,2024,364.4,0,0
510594405011,2045,364.4,0,0
511790101032,2024,364.62,0,0
511790101032,2045,364.62,0,0
510872014061,2024,364.67,0,0
510872014061,2045,364.67,0,0
510872004163,2024,365.31,0,0
510872004163,2045,365.31,0,0
510594161002,2024,0,365.68,0
510594161002,2045,0,365.68,0
516900002003,2024,365.75,0,0
516900002003,2045,365.75,0,0
517000324003,2024,365.91,0,0
517000324003,2045,365.91,0,0
510594601003,2024,366.16,0,0
510594601003,2045,366.16,0,0
511770201081,2024,366.39,0,0
511770201081,2045,366.39,0,0
510872001491,2024,366.72,0,0
510872001491,2045,366.72,0,0
516800016032,2024,366.95,0,0
516800016032,2045,366.95,0,0
518200031001,2024,368.69,0,0
518200031001,2045,368.69,0,0
511790104043,2024,369.19,0,0
511790104043,2045,369.19,0,0
517600711004,2024,369.73,0,0
517600711004,2045,369.73,0,0
515200203002,2024,369.77,0,0
515200203002,2045,369.77,0,0
518100454201,2024,370.06,0,0
518100454201,2045,370.06,0,0
517600708032,2024,370.51,0,0
517600708032,2045,370.51,0,0
510594402023,2024,370.53,0,0
510594402023,2045,370.53,0,0
511990502032,2024,370.53,0,0
511990502032,2045,370.53,0,0
510719303003,2024,0,185.47,185.47
510719303003,2045,0,185.47,185.47
517600416001,2024,371.12,0,0
517600416001,2045,371.12,0,0
511210211023,2024,0,371.17,0
511210211023,2045,0,371.17,0
517750102003,2024,0,371.43,0
517750102003,2045,0,371.43,0
515500215051,2024,371.55,0,0
515500215051,2045,371.55,0,0
510872015031,2024,371.6,0,0
510872015031,2045,371.6,0,0
511790102141,2024,372.01,0,0
511790102141,2045,372.01,0,0
518100404042,2024,372.54,0,0
518100404042,2045,372.54,0,0
518100444021,2024,372.54,0,0
518100444021,2045,372.54,0,0
510690508061,2024,372.63,0,0
510690508061,2045,372.63,0,0
518000752031,2024,373.02,0,0
518000752031,2045,373.02,0,0
517900003002,2024,0,186.53,186.53
517900003002,2045,0,186.53,186.53
510872009041,2024,373.07,0,0
510872009041,2045,373.07,0,0
517402130012,2024,373.41,0,0
517402130012,2045,373.41,0,0
510010901012,2024,373.68,0,0
510010901012,2045,373.68,0,0
510594203001,2024,373.84,0,0
510594203001,2045,373.84,0,0
516500108002,2024,373.93,0,0
516500108002,2045,373.93,0,0
510594302031,2024,373.97,0,0
510594302031,2045,373.97,0,0
518100452002,2024,374.31,0,0
518100452002,2045,374.31,0,0
516800003001,2024,374.34,0,0
516800003001,2045,374.34,0,0
510594706001,2024,374.58,0,0
510594706001,2045,374.58,0,0
518100414003,2024,374.62,0,0
518100414003,2045,374.62,0,0
510872009082,2024,374.65,0,0
510872009082,2045,374.65,0,0
510872001322,2024,375.04,0,0
510872001322,2045,375.04,0,0
515500210123,2024,0,375.19,0
515500210123,2045,0,375.19,0
516800004001,2024,375.62,0,0
516800004001,2045,375.62,0,0
517750102001,2024,0,375.88,0
517750102001,2045,0,375.88,0
518000652002,2024,375.98,0,0
518000652002,2045,375.98,0,0
510594611003,2024,376.04,0,0
510594611003,2045,376.04,0,0
516900004003,2024,0,376.19,0
516900004003,2045,0,376.19,0
515500208142,2024,376.28,0,0
515500208142,2045,376.28,0,0
511539004041,2024,376.49,0,0
511539004041,2045,376.49,0,0
511076115013,2024,376.59,0,0
511076115013,2045,376.59,0,0
511990505002,2024,0,376.68,0
511990505002,2045,0,376.68,0
511539009012,2024,377.14,0,0
511539009012,2045,377.14,0,0
517353402005,2024,377.34,0,0
517353402005,2045,377.34,0,0
511539012092,2024,377.51,0,0
511539012092,2045,377.51,0,0
511076106011,2024,377.91,0,0
511076106011,2045,377.91,0,0
516800002042,2024,378.19,0,0
516800002042,2045,378.19,0,0
511539011023,2024,378.62,0,0
511539011023,2045,378.62,0,0
517100064001,2024,378.66,0,0
517100064001,2045,378.66,0,0
511539009052,2024,378.81,0,0
511539009052,2045,378.81,0,0
511610308041,2024,379.05,0,0
511610308041,2045,379.05,0,0
510594911021,2024,380.07,0,0
510594911021,2045,380.07,0,0
516789305012,2024,0,190.67,190.67
516789305012,2045,0,190.67,190.67
510872003051,2024,381.44,0,0
510872003051,2045,381.44,0,0
515500210111,2024,381.77,0,0
515500210111,2045,381.77,0,0
510110401023,2024,0,190.95,190.95
510110401023,2045,0,190.95,190.95
510872001383,2024,382.1,0,0
510872001383,2045,382.1,0,0
511770203052,2024,382.36,0,0
511770203052,2045,382.36,0,0
510594808012,2024,382.43,0,0
510594808012,2045,382.43,0,0
517750105024,2024,382.77,0,0
517750105024,2045,382.77,0,0
516800017002,2024,382.82,0,0
516800017002,2045,382.82,0,0
511076118043,2024,382.89,0,0
511076118043,2045,382.89,0,0
510872001513,2024,382.94,0,0
510872001513,2045,382.94,0,0
511539015044,2024,383.3,0,0
511539015044,2045,383.3,0,0
510411004041,2024,383.39,0,0
510411004041,2045,383.39,0,0
517700010002,2024,383.39,0,0
517700010002,2045,383.39,0,0
515900010001,2024,383.68,0,0
515900010001,2045,383.68,0,0
517402129004,2024,384.3,0,0
517402129004,2045,384.3,0,0
511770203142,2024,384.9,0,0
511770203142,2045,384.9,0,0
510411009342,2024,385.21,0,0
510411009342,2045,385.21,0,0
518100454341,2024,0,385.23,0
518100454341,2045,0,385.23,0
510872004131,2024,385.36,0,0
510872004131,2045,385.36,0,0
515500209051,2024,386.09,0,0
515500209051,2045,386.09,0,0
511371101071,2024,386.3,0,0
511371101071,2045,386.3,0,0
518000754021,2024,386.46,0,0
518000754021,2045,386.46,0,0
510932801041,2024,386.53,0,0
510932801041,2045,386.53,0,0
510411010071,2024,386.69,0,0
510411010071,2045,386.69,0,0
510411008053,2024,386.83,0,0
510411008053,2045,386.83,0,0
518100446003,2024,386.97,0,0
518100446003,2045,386.97,0,0
510594826031,2024,387.11,0,0
510594826031,2045,387.11,0,0
510690508042,2024,0,387.69,0
510690508042,2045,0,387.69,0
510411010152,2024,388.51,0,0
510411010152,2045,388.51,0,0
515900001001,2024,0,388.91,0
515900001001,2045,0,388.91,0
510594407021,2024,389.05,0,0
510594407021,2045,389.05,0,0
517402130023,2024,389.22,0,0
517402130023,2045,389.22,0,0
510411005051,2024,389.62,0,0
510411005051,2045,389.62,0,0
510411010072,2024,389.97,0,0
510411010072,2045,389.97,0,0
515500209031,2024,390.43,0,0
515500209031,2045,390.43,0,0
511350003002,2024,0,195.25,195.25
511350003002,2045,0,195.25,195.25
510872001272,2024,390.67,0,0
510872001272,2045,390.67,0,0
510872005031,2024,390.9,0,0
510872005031,2045,390.9,0,0
510594922022,2024,391.11,0,0
510594922022,2045,391.11,0,0
511539016024,2024,391.32,0,0
511539016024,2045,391.32,0,0
510872001091,2024,391.96,0,0
510872001091,2045,391.96,0,0
518200033003,2024,392.24,0,0
518200033003,2045,392.24,0,0
517700009002,2024,392.26,0,0
517700009002,2045,392.26,0,0
517750102004,2024,0,392.96,0
517750102004,2045,0,392.96,0
517900003001,2024,0,196.6,196.6
517900003001,2045,0,196.6,196.6
515500210051,2024,0,393.42,0
515500210051,2045,0,393.42,0
515708305002,2024,393.77,0,0
515708305002,2045,393.77,0,0
510872001463,2024,0,197.07,197.07
510872001463,2045,0,197.07,197.07
516500103073,2024,394.5,0,0
516500103073,2045,394.5,0,0
516500103112,2024,394.52,0,0
516500103112,2045,394.52,0,0
518100454222,2024,394.57,0,0
518100454222,2045,394.57,0,0
511959312005,2024,394.77,0,0
511959312005,2045,394.77,0,0
517100050001,2024,394.96,0,0
517100050001,2045,394.96,0,0
518400002011,2024,0,395.04,0
518400002011,2045,0,395.04,0
515900002001,2024,0,395.05,0
515900002001,2045,0,395.05,0
516708204004,2024,395.87,0,0
516708204004,2045,395.87,0,0
511539013031,2024,396.3,0,0
511539013031,2045,396.3,0,0
511076119011,2024,396.91,0,0
511076119011,2045,396.91,0,0
510310203001,2024,397.11,0,0
510310203001,2045,397.11,0,0
510594327011,2024,397.24,0,0
510594327011,2045,397.24,0,0
515708305001,2024,397.52,0,0
515708305001,2045,397.52,0,0
515500210101,2024,397.8,0,0
515500210101,2045,397.8,0,0
510872004162,2024,398.02,0,0
510872004162,2045,398.02,0,0
517750101004,2024,398.09,0,0
517750101004,2045,398.09,0,0
517100070022,2024,398.14,0,0
517100070022,2045,398.14,0,0
510594207002,2024,398.38,0,0
510594207002,2045,398.38,0,0
510594219001,2024,398.51,0,0
510594219001,2045,398.51,0,0
511539015052,2024,398.52,0,0
511539015052,2045,398.52,0,0
510690508052,2024,0,398.56,0
510690508052,2045,0,398.56,0
516500103061,2024,398.66,0,0
516500103061,2045,398.66,0,0
517000321242,2024,398.67,0,0
517000321242,2045,398.67,0,0
510594604001,2024,398.98,0,0
510594604001,2045,398.98,0,0
511076110311,2024,399.47,0,0
511076110311,2045,399.47,0,0
517308105003,2024,400.44,0,0
517308105003,2045,400.44,0,0
510594610001,2024,400.51,0,0
510594610001,2045,400.51,0,0
511539015103,2024,400.72,0,0
511539015103,2045,400.72,0,0
511610308022,2024,401.13,0,0
511610308022,2045,401.13,0,0
518100438004,2024,401.2,0,0
518100438004,2045,401.2,0,0
511610311021,2024,401.21,0,0
511610311021,2045,401.21,0,0
511539012291,2024,401.35,0,0
511539012291,2045,401.35,0,0
510594812023,2024,401.37,0,0
510594812023,2045,401.37,0,0
511610311012,2024,401.96,0,0
511610311012,2045,401.96,0,0
510872001411,2024,402.25,0,0
510872001411,2045,402.25,0,0
511770202042,2024,402.25,0,0
511770202042,2045,402.25,0,0
518100422022,2024,402.97,0,0
518100422022,2045,402.97,0,0
517000322114,2024,403.34,0,0
517000322114,2045,403.34,0,0
515900002003,2024,404.01,0,0
515900002003,2045,404.01,0,0
517100070011,2024,404.5,0,0
517100070011,2045,404.5,0,0
510594407011,2024,405.54,0,0
510594407011,2045,405.54,0,0
511076112072,2024,406.6,0,0
511076112072,2045,406.6,0,0
511539010111,2024,406.72,0,0
511539010111,2045,406.72,0,0
510872004141,2024,406.74,0,0
510872004141,2045,406.74,0,0
510411009072,2024,407.25,0,0
510411009072,2045,407.25,0,0
511790101033,2024,407.75,0,0
511790101033,2045,407.75,0,0
510411008062,2024,408.27,0,0
510411008062,2045,408.27,0,0
517100069021,2024,410.03,0,0
517100069021,2045,410.03,0,0
511790102121,2024,410.19,0,0
511790102121,2045,410.19,0,0
510411009124,2024,410.24,0,0
510411009124,2045,410.24,0,0
518100462073,2024,410.44,0,0
518100462073,2045,410.44,0,0
516200902001,2024,0,205.23,205.23
516200902001,2045,0,205.23,205.23
510594901011,2024,410.66,0,0
510594901011,2045,410.66,0,0
510690508073,2024,410.83,0,0
510690508073,2045,410.83,0,0
511552107002,2024,0,411.24,0
511552107002,2045,0,411.24,0
510594601001,2024,411.32,0,0
510594601001,2045,411.32,0,0
515500208044,2024,412.45,0,0
515500208044,2045,412.45,0,0
511610308021,2024,412.78,0,0
511610308021,2045,412.78,0,0
510594211032,2024,412.87,0,0
510594211032,2045,412.87,0,0
518100406002,2024,413.28,0,0
518100406002,2045,413.28,0,0
510853208043,2024,0,413.32,0
510853208043,2045,0,413.32,0
516800017005,2024,413.43,0,0
516800017005,2045,413.43,0,0
517000317011,2024,413.9,0,0
517000317011,2045,413.9,0,0
518100462173,2024,0,413.95,0
518100462173,2045,0,413.95,0
518100446004,2024,414.18,0,0
518100446004,2045,414.18,0,0
510594802013,2024,414.34,0,0
510594802013,2045,414.34,0,0
510594316021,2024,414.58,0,0
510594316021,2045,414.58,0,0
511076119022,2024,414.82,0,0
511076119022,2045,414.82,0,0
510872001472,2024,414.84,0,0
510872001472,2045,414.84,0,0
511990502064,2024,414.96,0,0
511990502064,2045,414.96,0,0
511539010162,2024,415.36,0,0
511539010162,2045,415.36,0,0
510594826042,2024,415.42,0,0
510594826042,2045,415.42,0,0
516859202011,2024,415.44,0,0
516859202011,2045,415.44,0,0
511076106012,2024,415.48,0,0
511076106012,2045,415.48,0,0
510411008232,2024,415.5,0,0
510411008232,2045,415.5,0,0
516839101002,2024,415.76,0,0
516839101002,2045,415.76,0,0
511210204023,2024,0,416.07,0
511210204023,2045,0,416.07,0
518100438002,2024,416.3,0,0
518100438002,2045,416.3,0,0
511539014161,2024,0,416.43,0
511539014161,2045,0,416.43,0
515900001002,2024,416.53,0,0
515900001002,2045,416.53,0,0
511539010142,2024,417.39,0,0
511539010142,2045,417.39,0,0
510872010014,2024,417.63,0,0
510872010014,2045,417.63,0,0
511610309003,2024,417.76,0,0
511610309003,2045,417.76,0,0
517402127011,2024,418.94,0,0
517402127011,2045,418.94,0,0
510594159002,2024,419,0,0
510594159002,2045,419,0,0
510594914051,2024,419.56,0,0
510594914051,2045,419.56,0,0
510594156002,2024,419.8,0,0
510594156002,2045,419.8,0,0
517600706011,2024,420.31,0,0
517600706011,2045,420.31,0,0
518100454211,2024,421.65,0,0
518100454211,2045,421.65,0,0
510872001451,2024,0,421.71,0
510872001451,2045,0,421.71,0
517353403003,2024,421.92,0,0
517353403003,2045,421.92,0,0
517600708041,2024,422.53,0,0
517600708041,2045,422.53,0,0
516800008011,2024,422.64,0,0
516800008011,2045,422.64,0,0
510594606002,2024,422.74,0,0
510594606002,2045,422.74,0,0
510690510023,2024,423.06,0,0
510690510023,2045,423.06,0,0
510050802023,2024,0,423.79,0
510050802023,2045,0,423.79,0
511790102051,2024,423.9,0,0
511790102051,2045,423.9,0,0
511539014122,2024,424.41,0,0
511539014122,2045,424.41,0,0
511790102103,2024,0,424.42,0
511790102103,2045,0,424.42,0
510594710001,2024,424.91,0,0
510594710001,2045,424.91,0,0
511539012262,2024,425.09,0,0
511539012262,2045,425.09,0,0
511770201101,2024,425.16,0,0
511770201101,2045,425.16,0,0
516800019004,2024,425.77,0,0
516800019004,2045,425.77,0,0
510872011032,2024,0,427.36,0
510872011032,2045,0,427.36,0
510411009282,2024,427.41,0,0
510411009282,2045,427.41,0,0
510594157002,2024,427.99,0,0
510594157002,2045,427.99,0,0
517600709023,2024,429.82,0,0
517600709023,2045,429.82,0,0
516300005004,2024,429.87,0,0
516300005004,2045,429.87,0,0
511076112091,2024,0,430.54,0
511076112091,2045,0,430.54,0
510411009332,2024,430.77,0,0
510411009332,2045,430.77,0,0
511770203092,2024,430.84,0,0
511770203092,2045,430.84,0,0
516500103042,2024,431.82,0,0
516500103042,2045,431.82,0,0
516900003001,2024,0,431.87,0
516900003001,2045,0,431.87,0
518200035003,2024,0,431.87,0
518200035003,2045,0,431.87,0
517700028004,2024,0,432.01,0
517700028004,2045,0,432.01,0
511076118081,2024,433.04,0,0
511076118081,2045,433.04,0,0
516800001002,2024,433.1,0,0
516800001002,2045,433.1,0,0
517353402003,2024,433.13,0,0
517353402003,2045,433.13,0,0
517700006013,2024,433.26,0,0
517700006013,2045,433.26,0,0
510411010123,2024,433.27,0,0
510411010123,2045,433.27,0,0
511076107022,2024,0,433.44,0
511076107022,2045,0,433.44,0
510594812021,2024,433.45,0,0
510594812021,2045,433.45,0,0
510872010031,2024,0,433.68,0
510872010031,2045,0,433.68,0
510594811063,2024,434.15,0,0
510594811063,2045,434.15,0,0
510594210011,2024,434.18,0,0
510594210011,2045,434.18,0,0
510619303052,2024,434.33,0,0
510619303052,2045,434.33,0,0
516900005002,2024,0,434.8,0
516900005002,2045,0,434.8,0
510950802051,2024,435.2,0,0
510950802051,2045,435.2,0,0
516839104024,2024,435.32,0,0
516839104024,2045,435.32,0,0
516500106022,2024,435.62,0,0
516500106022,2045,435.62,0,0
515500214032,2024,435.78,0,0
515500214032,2045,435.78,0,0
510594922032,2024,0,436.45,0
510594922032,2045,0,436.45,0
511539014114,2024,436.71,0,0
511539014114,2045,436.71,0,0
510853212023,2024,437.05,0,0
510853212023,2045,437.05,0,0
511076115022,2024,437.33,0,0
511076115022,2045,437.33,0,0
511790104054,2024,437.71,0,0
511790104054,2045,437.71,0,0
517000321141,2024,438.19,0,0
517000321141,2045,438.19,0,0
510411002091,2024,438.48,0,0
510411002091,2045,438.48,0,0
516859202021,2024,438.58,0,0
516859202021,2045,438.58,0,0
510872009072,2024,439.77,0,0
510872009072,2045,439.77,0,0
510411009311,2024,440.12,0,0
510411009311,2045,440.12,0,0
511770201141,2024,440.15,0,0
511770201141,2045,440.15,0,0
511076110191,2024,440.32,0,0
511076110191,2045,440.32,0,0
515500216041,2024,440.52,0,0
515500216041,2045,440.52,0,0
517100069012,2024,440.85,0,0
517100069012,2045,440.85,0,0
518000754071,2024,0,441.09,0
518000754071,2045,0,441.09,0
516500103071,2024,441.28,0,0
516500103071,2045,441.28,0,0
515500214023,2024,441.54,0,0
515500214023,2045,441.54,0,0
510411008162,2024,443.21,0,0
510411008162,2045,443.21,0,0
511076118121,2024,444.2,0,0
511076118121,2045,444.2,0,0
515500214022,2024,444.58,0,0
515500214022,2045,444.58,0,0
510594913012,2024,0,445.06,0
510594913012,2045,0,445.06,0
515500216031,2024,445.2,0,0
515500216031,2045,445.2,0,0
510670208012,2024,446.59,0,0
510670208012,2045,446.59,0,0
510411009322,2024,447.28,0,0
510411009322,2045,447.28,0,0
511179302012,2024,0,447.83,0
511179302012,2045,0,447.83,0
511539012322,2024,447.86,0,0
511539012322,2045,447.86,0,0
510411001071,2024,448.12,0,0
510411001071,2045,448.12,0,0
516003003002,2024,448.14,0,0
516003003002,2045,448.14,0,0
517600607001,2024,448.8,0,0
517600607001,2045,448.8,0,0
511770202043,2024,449.29,0,0
511770202043,2045,449.29,0,0
517700023021,2024,449.44,0,0
517700023021,2045,449.44,0,0
516900005004,2024,0,450.06,0
516900005004,2045,0,450.06,0
511770202062,2024,450.16,0,0
511770202062,2045,450.16,0,0
510594408001,2024,451.03,0,0
510594408001,2045,451.03,0,0
510411004095,2024,451.49,0,0
510411004095,2045,451.49,0,0
511770203091,2024,452.31,0,0
511770203091,2045,452.31,0,0
510411008201,2024,452.85,0,0
510411008201,2045,452.85,0,0
515708302003,2024,454.02,0,0
515708302003,2045,454.02,0,0
517750105012,2024,454.09,0,0
517750105012,2045,454.09,0,0
510594507011,2024,454.22,0,0
510594507011,2045,454.22,0,0
510594905021,2024,454.46,0,0
510594905021,2045,454.46,0,0
510619304051,2024,454.88,0,0
510619304051,2045,454.88,0,0
511539015102,2024,454.91,0,0
511539015102,2045,454.91,0,0
510872005011,2024,455,0,0
510872005011,2045,455,0,0
510594211034,2024,455.01,0,0
510594211034,2045,455.01,0,0
511770203072,2024,455.11,0,0
511770203072,2045,455.11,0,0
516800018001,2024,455.98,0,0
516800018001,2045,455.98,0,0
511319303012,2024,0,228.21,228.21
511319303012,2045,0,228.21,228.21
511076110193,2024,456.51,0,0
511076110193,2045,456.51,0,0
516500114001,2024,456.57,0,0
516500114001,2045,456.57,0,0
515500210131,2024,457.7,0,0
515500210131,2045,457.7,0,0
515958901002,2024,0,457.9,0
515958901002,2045,0,457.9,0
518100420002,2024,457.98,0,0
518100420002,2045,457.98,0,0
510872005032,2024,458.16,0,0
510872005032,2045,458.16,0,0
515200201001,2024,0,459.43,0
515200201001,2045,0,459.43,0
517353402001,2024,459.84,0,0
517353402001,2045,459.84,0,0
511790102061,2024,0,460.29,0
511790102061,2045,0,460.29,0
515800601001,2024,0,460.65,0
515800601001,2045,0,460.65,0
518400002012,2024,460.68,0,0
518400002012,2045,460.68,0,0
510594520001,2024,461.52,0,0
510594520001,2045,461.52,0,0
518100444012,2024,462.08,0,0
518100444012,2045,462.08,0,0
510411009102,2024,462.54,0,0
510411009102,2045,462.54,0,0
511790102104,2024,462.73,0,0
511790102104,2045,462.73,0,0
510594826041,2024,463.04,0,0
510594826041,2045,463.04,0,0
510594304003,2024,463.57,0,0
510594304003,2045,463.57,0,0
511076111023,2024,464.09,0,0
511076111023,2045,464.09,0,0
515309306022,2024,0,232.07,232.07
515309306022,2045,0,232.07,232.07
510890101001,2024,464.79,0,0
510890101001,2045,464.79,0,0
516500103062,2024,464.88,0,0
516500103062,2045,464.88,0,0
510950802023,2024,465.93,0,0
510950802023,2045,465.93,0,0
510411005065,2024,466.09,0,0
510411005065,2045,466.09,0,0
510594521022,2024,466.51,0,0
510594521022,2045,466.51,0,0
517000321241,2024,466.64,0,0
517000321241,2045,466.64,0,0
510594915021,2024,467.59,0,0
510594915021,2045,467.59,0,0
510594826012,2024,467.6,0,0
510594826012,2045,467.6,0,0
511539010052,2024,468.13,0,0
511539010052,2045,468.13,0,0
510890101003,2024,468.14,0,0
510890101003,2045,468.14,0,0
517600701002,2024,468.9,0,0
517600701002,2045,468.9,0,0
510872009061,2024,469.09,0,0
510872009061,2045,469.09,0,0
517600708022,2024,469.33,0,0
517600708022,2045,469.33,0,0
515500209091,2024,469.78,0,0
515500209091,2045,469.78,0,0
510872001452,2024,469.99,0,0
